01/06/1963,-999,0,100
01/07/1963,-999,0,100
01/08/1963,-999,0,100
01/09/1963,-999,0,100
01/10/1963,-999,0,100
01/11/1963,-999,0,100
01/12/1963,-999,0,100
01/01/1964,-999,0,100
01/02/1964,-999,0,100
01/03/1964,-999,0,100
01/04/1964,-999,0,100
01/05/1964,-999,0,100
01/06/1964,-999,0,100
01/07/1964,-999,0,100
01/08/1964,-999,0,100
01/09/1964,-999,0,100
01/10/1964,-999,0,100
01/11/1964,-999,0,100
01/12/1964,-999,0,100
01/01/1965,-999,0,100
01/02/1965,-999,0,100
01/03/1965,-999,0,100
01/04/1965,-999,0,100
01/05/1965,-999,0,100
01/06/1965,-999,0,100
01/07/1965,-999,0,100
01/08/1965,-999,0,100
01/09/1965,-999,0,100
01/10/1965,-999,0,100
01/11/1965,-999,1.181,100
01/12/1965,-999,1.097,100
01/01/1966,-999,0.517,100
01/02/1966,-999,0.364,100
01/03/1966,-999,0.043,100
01/04/1966,-999,0.011,100
01/05/1966,-999,0.004,100
01/06/1966,-999,0,100
01/07/1966,-999,0,100
01/08/1966,-999,0,100
01/09/1966,-999,0,100
01/10/1966,-999,0,100
01/11/1966,-999,0,100
01/12/1966,-999,2.03,100
01/01/1967,-999,1.359,100
01/02/1967,-999,0.694,100
01/03/1967,-999,0.287,100
01/04/1967,-999,0.436,100
01/05/1967,-999,0.057,100
01/06/1967,-999,0.007,100
01/07/1967,-999,0.002,100
01/08/1967,-999,0,100
01/09/1967,-999,0,100
01/10/1967,-999,0,100
01/11/1967,-999,0,100
01/12/1967,-999,0,100
01/01/1968,-999,0,100
01/02/1968,-999,0,100
01/03/1968,-999,0,100
01/04/1968,-999,0,100
01/05/1968,-999,0,100
01/06/1968,-999,0,100
01/07/1968,-999,0,100
01/08/1968,-999,0,100
01/09/1968,-999,0,100
01/10/1968,-999,0,100
01/11/1968,-999,0,100
01/12/1968,-999,0,100
01/01/1969,-999,9.982,100
01/02/1969,-999,40.74,100
01/03/1969,-999,5.213,100
01/04/1969,-999,1.429,100
01/05/1969,-999,0.324,100
01/06/1969,-999,0.043,100
01/07/1969,-999,0.014,100
01/08/1969,-999,0.01,100
01/09/1969,-999,0.008,100
01/10/1969,-999,0.007,100
01/11/1969,-999,0.007,100
01/12/1969,-999,0.007,100
01/01/1970,-999,0.008,100
01/02/1970,-999,0.009,100
01/03/1970,-999,2.072,100
01/04/1970,-999,0.022,100
01/05/1970,-999,0.005,100
01/06/1970,-999,0.004,100
01/07/1970,-999,0.002,100
01/08/1970,-999,0,100
01/09/1970,-999,0,100
01/10/1970,-999,0,100
01/11/1970,-999,0,100
01/12/1970,-999,0,100
01/01/1971,-999,0,100
01/02/1971,-999,0,100
01/03/1971,-999,0,100
01/04/1971,-999,0,100
01/05/1971,-999,0,100
01/06/1971,-999,0,100
01/07/1971,-999,0,100
01/08/1971,-999,0,100
01/09/1971,-999,0,100
01/10/1971,-999,0,100
